study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RB,Lasioglossum knereri,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Lasioglossum knereri,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RH,Lasioglossum knereri,other_wild_bees,net_timed_transect,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RK,Lasioglossum knereri,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,S,Lasioglossum knereri,other_wild_bees,net_timed_transect,15,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Lasioglossum knereri,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,CB,Lasioglossum nevadense,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Lasioglossum nevadense,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,C,Lasioglossum olympiae,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,S,Lasioglossum olympiae,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,AR,Lasioglossum punctatoventre,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,DS,Lasioglossum punctatoventre,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Lasioglossum punctatoventre,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,CB,Lasioglossum sedi,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RB,Lasioglossum sisymbrii,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,C,Lasioglossum spp.,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,M,Lasioglossum spp.,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RB,Lasioglossum spp.,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,AR,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,15,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,CB,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,DS,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,F,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,27,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,LE,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,12,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,M,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RB,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,23,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RH,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RK,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,UC,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,18,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Megachile onobrychidis,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Melissodes robustior,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Sphecodes sp. CK-SC-1,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Xeromelecta californica,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,(Dialictus) sp. D,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,AR,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,CB,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RB,Agapostemon texanus,other_wild_bees,pan_trap,7,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Agapostemon texanus,other_wild_bees,pan_trap,9,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,UC,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,CB,Andrena barbilabris,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,C,Andrena chlorosoma,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,C,Bombus californicus,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Bombus californicus,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,AR,Bombus vosnesenskii,bumblebees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,CB,Bombus vosnesenskii,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,FE,Bombus vosnesenskii,bumblebees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,RF,Bombus vosnesenskii,bumblebees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,SH,Bombus vosnesenskii,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
Claire_Kremen_Fragaria_ananassa_USA_2012,TB,Diadasia bituberculata,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
