study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Christof_Schüepps_Prunus_avium_Switzerland_2011,2,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,57.49999999999999,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0,1,0,0,4,0,0,8,0,NA,90,visits in 100 flowers during one hour,0.025619047619047618,0,0,0.01,0,0,0.008,0,0,0.007619047619047619,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,3,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,25,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,0,0,0,0,1,0,0,1,0,NA,90,visits in 100 flowers during one hour,0.03333333333333333,0.006666666666666666,0,0,0,0,0.02,0,0,0.006666666666666666,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,4,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,32.63888888888889,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,4,0,0,1,0,NA,90,visits in 100 flowers during one hour,0.03,0,0,0,0,0,0.02,0,0,0.01,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,6,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,75,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,NA,90,visits in 100 flowers during one hour,0.006666666666666666,0,0,0,0,0,0,0,0,0.006666666666666666,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,7,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,0,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,2,0,3,0,NA,90,visits in 100 flowers during one hour,0.013333333333333332,0,0,0,0,0,0,0.006666666666666666,0,0.006666666666666666,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,10,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,0,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,2,0,0,1,0,NA,90,visits in 100 flowers during one hour,0.02,0,0,0,0,0,0.01,0,0,0.01,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,11,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,56.07142857142857,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,4,0,0,2,0,0,1,0,NA,90,visits in 100 flowers during one hour,0.0275,0,0,0.0125,0,0,0.01,0,0,0.005,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,12,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,33.33333333333333,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,0,0,3,0,0,0,0,NA,90,visits in 100 flowers during one hour,0.02,0,0,0.01,0,0,0.01,0,0,0,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,13,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,25,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,0,0,NA,90,visits in 100 flowers during one hour,0.01,0,0,0,0,0,0.01,0,0,0,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
Christof_Schüepps_Prunus_avium_Switzerland_2011,14,Prunus avium,NA,conventional,Switzerland,NA,NA,NA,NA,NA,NA,NA,2011,NA,12.5,Fruit set (%): percentage of intact marked flowers (not damaged by herbivores) that developed into swollen green fruits approximately three weeks after pollination per site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,0,0,0,0,NA,90,visits in 100 flowers during one hour,0.01,0,0,0,0,0,0.01,0,0,0,0,10.1098/rspb.2013.2667,"Christof Schuepp, Felix Herzog and Martin H. Entling",entling@uni-landau.de
