study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
James_Reilly_Vaccinium_corymbosum_USA_2015,blueberry_fl_1_0,Vaccinium corymbosum,NA,NA,USA,27.084642,-81.730218,NA,NA,NA,NA,NA,2015,NA,0.605,berry weight,0.527777778,fruit set,0.775,0.775,0.283333333,1,NA,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,10,9.666666667,0.333333333,0,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2015,blueberry_fl_1_25,Vaccinium corymbosum,NA,NA,USA,27.084642,-81.730218,NA,NA,NA,NA,NA,2015,NA,1.377777778,berry weight,0.75,fruit set,1.25,1.25,0.444444444,0.5,NA,1.377777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,12.33333333,11,0.333333333,1,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2015,blueberry_fl_1_50,Vaccinium corymbosum,NA,NA,USA,27.084642,-81.730218,NA,NA,NA,NA,NA,2015,NA,0.923333333,berry weight,0.544642857,fruit set,1,1,0.154761905,0.738095238,NA,0.923333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,15.33333333,13.66666667,0.666666667,1,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2015,blueberry_fl_2_0,Vaccinium corymbosum,NA,NA,USA,29.287336,-82.0745,NA,NA,NA,NA,NA,2015,NA,0.684210526,berry weight,1.055555556,fruit set,1.8,1.8,0.05,1.166666667,NA,0.684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,9,1.333333333,2.333333333,5.33333,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2014,blueberry_fl_2_100,Vaccinium corymbosum,NA,NA,USA,29.287336,-82.0745,NA,NA,NA,NA,NA,2014,NA,1.020316206,berry weight,1.276190476,fruit set,0.568333333,0.568333333,0.16975913,0.836597554,NA,1.020316206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,22.5,17.5,1,4,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2015,blueberry_fl_2_100,Vaccinium corymbosum,NA,NA,USA,29.287336,-82.0745,NA,NA,NA,NA,NA,2015,NA,0.623076923,berry weight,0.684210526,fruit set,0.383333333,0.383333333,0.315789474,0.80952381,NA,0.623076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,30,5.333333333,16.66666667,8,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2014,blueberry_fl_2_25,Vaccinium corymbosum,NA,NA,USA,29.287336,-82.0745,NA,NA,NA,NA,NA,2014,NA,0.832291667,berry weight,0.633333333,fruit set,0.95,0.95,0.058333333,0.758223684,NA,0.832291667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,28,23.5,0.5,4,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2015,blueberry_fl_2_25,Vaccinium corymbosum,NA,NA,USA,29.287336,-82.0745,NA,NA,NA,NA,NA,2015,NA,0.422222222,berry weight,0.6,fruit set,0.666666667,0.666666667,0.5,1.266666667,NA,0.422222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,16,1,3.666666667,11.33333,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2015,blueberry_fl_2_50,Vaccinium corymbosum,NA,NA,USA,29.287336,-82.0745,NA,NA,NA,NA,NA,2015,NA,0.175,berry weight,0.25,fruit set,0.45,0.45,0.125,0.764705882,NA,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,24.66666667,2,18.33333333,4.33333,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2014,blueberry_fl_3_25,Vaccinium corymbosum,NA,NA,USA,28.970794,-82.119725,NA,NA,NA,NA,NA,2014,NA,0.95,berry weight,1.111111111,fruit set,0.3,0.3,0.052631579,0.739130435,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,16.66666667,14,1.333333333,1.33333,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2014,blueberry_fl_3_50,Vaccinium corymbosum,NA,NA,USA,28.970794,-82.119725,NA,NA,NA,NA,NA,2014,NA,1.54375,berry weight,0.592592593,fruit set,1,1,0.0625,0.578947368,NA,1.54375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,11.33333333,10,1.333333333,-0,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Vaccinium_corymbosum_USA_2014,blueberry_fl_4_0,Vaccinium corymbosum,NA,NA,USA,29.749117,-82.143161,NA,NA,NA,NA,NA,2014,NA,1.316666667,berry weight,0.375,fruit set,0.466666667,0.466666667,0.111111111,0.147058824,NA,1.316666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,22,21.66666667,0.333333333,-0,NA,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
