study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon01_dry,Luffa acutangula,Talisay,conventional,Philippines,7.03583288192749,125.20471954345703,NA,NA,NA,2,3,2015,0.0013481538461538461,44094.48818897637,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,2.0866141732283463,NA,NA,NA,7,11.275,Chao1,"Bees, including honeybees; butterflies and diurnal moths",20,9,0,8,0,0,0,0,3,0,0,12.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon01_wet,Luffa acutangula,Talisay,conventional,Philippines,7.03583288192749,125.20471954345703,NA,NA,NA,7,8,2015,0.0013481538461538461,1574.8031496062993,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,NA,NA,NA,4,4,Chao1,"Bees, including honeybees; butterflies and diurnal moths",20,0,0,20,0,0,0,0,0,0,0,11.25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon02_dry,Luffa acutangula,Talisay,conventional,Philippines,7.0283331871032715,126.2074966430664,NA,NA,NA,2,3,2015,0.0011250000000000001,26666.666666666664,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,3.661417322834646,NA,NA,NA,9,21.069,Chao1,"Bees, including honeybees; butterflies and diurnal moths",29,15,0,14,0,0,0,0,0,0,0,3.75,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Bukidnon02_wet,Luffa acutangula,Talisay,conventional,Philippines,7.0283331871032715,126.2074966430664,NA,NA,NA,7,8,2015,0.0011250000000000001,68711.11111111111,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,5.866666666666666,NA,NA,NA,5,5.889,Chao1,"Bees, including honeybees; butterflies and diurnal moths",9,0,0,2,0,0,0,0,7,0,0,4.65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Iloilo_dry,Luffa acutangula,Talisay,conventional,Philippines,10.894721984863281,121.7427749633789,NA,NA,NA,4,5,2015,3.75e-4,94340,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,3.417,Chao1,"Bees, including honeybees; butterflies and diurnal moths",6,0,0,3,0,0,0,0,3,0,0,4.65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,Iloilo_wet,Luffa acutangula,Talisay,conventional,Philippines,10.894721984863281,121.7427749633789,NA,NA,NA,9,10,2015,3.75e-4,0,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,6,8.025,Chao1,"Bees, including honeybees; butterflies and diurnal moths",10,0,0,5,0,0,0,0,5,0,0,9.85,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI500_dry,Luffa acutangula,Talisay,conventional,Philippines,14.286665916442871,121.28888702392578,NA,NA,NA,3,4,2015,5.723076923076924e-4,27835.42242703533,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4.623655913978494,NA,NA,NA,2,2,Chao1,"Bees, including honeybees; butterflies and diurnal moths",6,0,0,6,0,0,0,0,0,0,0,12.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI500_wet,Luffa acutangula,Talisay,conventional,Philippines,14.286665916442871,121.28888702392578,NA,NA,NA,8,9,2015,5.723076923076924e-4,51859.802867383514,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4.623655913978494,NA,NA,NA,6,8.885,Chao1,"Bees, including honeybees; butterflies and diurnal moths",26,0,0,4,0,0,0,0,22,0,0,11.25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI700_dry,Luffa acutangula,Talisay,conventional,Philippines,14.150188446044922,121.30194091796875,NA,NA,NA,2,3,2015,4.650000000000001e-4,28057.043010752688,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4.623655913978494,NA,NA,NA,2,2,Chao1,"Bees, including honeybees; butterflies and diurnal moths",4,0,0,3,0,0,0,0,1,0,0,3.75,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Luffa_acutangula_Philippines_2015,IRRI700_wet,Luffa acutangula,Talisay,conventional,Philippines,14.150188446044922,121.30194091796875,NA,NA,NA,8,9,2015,4.650000000000001e-4,53465.22580645161,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4.623655913978494,NA,NA,NA,6,7.882,Chao1,"Bees, including honeybees; butterflies and diurnal moths",17,0,0,3,0,0,0,0,14,0,0,4.65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
