study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA1,Anacardium occidentale,NA,conventional,Brazil,-4.10378340386198,-38.3881488658494,567911.6,9546374.9,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,22.25,Chao1,NA,50,29,0,9,1,0,0,0,0,9,2,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA2,Anacardium occidentale,NA,conventional,Brazil,-4.11036081944337,-38.3891006387568,567805.4,9545647.9,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.923,Chao1,NA,39,30,0,1,0,0,1,0,0,7,0,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA3,Anacardium occidentale,NA,conventional,Brazil,-4.11385062537106,-38.3899277376575,567713.3,9545262.2,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.121,Chao1,NA,31,16,0,7,0,0,0,0,0,8,0,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA4,Anacardium occidentale,NA,conventional,Brazil,-4.09072626592055,-38.412743600952,565182.7,9547820.3,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11.9,Chao1,NA,40,26,0,5,0,0,0,0,0,9,0,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA5,Anacardium occidentale,NA,conventional,Brazil,-4.09686143546379,-38.4126301194546,565194.8,9547142.1,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5.935,Chao1,NA,31,27,0,1,0,0,0,0,0,3,0,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA6,Anacardium occidentale,NA,conventional,Brazil,-4.1009420104133,-38.3917772118165,567509.1,9546689.3,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,22.595,Chao1,NA,37,22,0,10,0,0,0,0,1,3,1,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA7,Anacardium occidentale,NA,conventional,Brazil,-4.11186334231027,-38.3925500480251,567422.4,9545482.1,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.95,Chao1,NA,40,24,0,7,0,0,0,0,0,7,2,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA8,Anacardium occidentale,NA,conventional,Brazil,-4.09560572504662,-38.4149959324957,564932.3,9547281.1,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.485,Chao1,NA,34,18,0,7,0,0,0,0,0,9,0,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA9,Anacardium occidentale,NA,conventional,Brazil,-4.10059241594882,-38.4304520999432,563216.3,9546731.1,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.983,Chao1,NA,59,30,0,19,0,0,0,0,0,10,0,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
Breno_M_Freitas_Anacardium_occidentale_Brazil_2011,CA10,Anacardium occidentale,NA,conventional,Brazil,-4.10355813145356,-38.4321473421995,563027.9,9546403.4,24,1,12,2011,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9.195,Chao1,NA,41,31,0,3,0,0,0,0,1,6,0,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Breno M. Freitas,freitas@ufc.br
