study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon01_dry,Cucumis sativus,Cu11,conventional,Philippines,7.03583288192749,125.20471954345703,NA,NA,NA,2,3,2015,0.0013481538461538461,25065.616797900264,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,1.7716535433070866,NA,NA,NA,4,4,Chao1,"Bees, including honeybees; butterflies and diurnal moths",26,4,0,21,0,0,0,0,1,0,0,12.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon01_wet,Cucumis sativus,Cu11,conventional,Philippines,7.03583288192749,125.20471954345703,NA,NA,NA,7,8,2015,0.0013481538461538461,82677.1653543307,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,5,10.143,Chao1,"Bees, including honeybees; butterflies and diurnal moths",7,0,0,5,0,0,0,0,2,0,0,11.25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon02_dry,Cucumis sativus,Cu11,conventional,Philippines,7.0283331871032715,126.2074966430664,NA,NA,NA,2,3,2015,0.0011250000000000001,28800,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,1.7716535433070866,NA,NA,NA,3,3.417,Chao1,"Bees, including honeybees; butterflies and diurnal moths",6,0,0,5,0,0,0,0,1,0,0,3.75,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Bukidnon02_wet,Cucumis sativus,Cu11,conventional,Philippines,7.0283331871032715,126.2074966430664,NA,NA,NA,7,8,2015,0.0011250000000000001,42577.77777777778,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,5,Chao1,"Bees, including honeybees; butterflies and diurnal moths",3,0,0,1,0,0,0,0,2,0,0,4.65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Iloilo_dry,Cucumis sativus,Cu11,conventional,Philippines,10.894721984863281,121.7427749633789,NA,NA,NA,4,5,2015,3.75e-4,30855.55555555555,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,1,Chao1,"Bees, including honeybees; butterflies and diurnal moths",1,0,0,0,0,0,0,0,1,0,0,4.65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,Iloilo_wet,Cucumis sativus,Cu11,conventional,Philippines,10.894721984863281,121.7427749633789,NA,NA,NA,9,10,2015,3.75e-4,82888.88888888888,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,6.667,Chao1,"Bees, including honeybees; butterflies and diurnal moths",9,0,0,3,0,0,0,0,6,0,0,9.85,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,IRRI500_dry,Cucumis sativus,Cu11,conventional,Philippines,14.286665916442871,121.28888702392578,NA,NA,NA,3,4,2015,5.723076923076924e-4,20510.34408602151,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,6.451612903225806,NA,NA,NA,0,0,Chao1,"Bees, including honeybees; butterflies and diurnal moths",0,0,0,0,0,0,0,0,0,0,0,12.7,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,IRRI500_wet,Cucumis sativus,Cu11,conventional,Philippines,14.286665916442871,121.28888702392578,NA,NA,NA,8,9,2015,5.723076923076924e-4,54638.906810035834,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,6.451612903225806,NA,NA,NA,1,1,Chao1,"Bees, including honeybees; butterflies and diurnal moths",1,0,0,0,0,0,0,0,1,0,0,11.25,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,IRRI700_dry,Cucumis sativus,Cu11,conventional,Philippines,14.150188446044922,121.30194091796875,NA,NA,NA,2,3,2015,4.650000000000001e-4,58318.688172042996,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,6.451612903225806,NA,NA,NA,1,1,Chao1,"Bees, including honeybees; butterflies and diurnal moths",3,0,0,0,0,0,0,0,3,0,0,3.75,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
Finbarr_G_Horgan_Cucumis_sativus_Philippines_2015,IRRI700_wet,Cucumis sativus,Cu11,conventional,Philippines,14.150188446044922,121.30194091796875,NA,NA,NA,8,9,2015,4.650000000000001e-4,46169.01075268818,kg per hectare,NA,NA,NA,NA,NA,NA,NA,NA,6.451612903225806,NA,NA,NA,3,3.2,Chao1,"Bees, including honeybees; butterflies and diurnal moths",5,0,0,2,0,0,0,0,3,0,0,4.65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unpublished,Finbarr G. Horgan,f.horgan@ecolaverna.org
