study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,ELDALF,Agapostemon,other_wild_bees,timed observation,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,FVO3,Agapostemon,other_wild_bees,timed observation,2,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,GSTR,Agapostemon,other_wild_bees,timed observation,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,GSUP,Agapostemon,other_wild_bees,timed observation,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,RESLO,Agapostemon,other_wild_bees,timed observation,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,RESLO,Agapostemon,other_wild_bees,timed observation,2,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,EIT,Agapostemon sericeus,other_wild_bees,sweep netting,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,ELDFL,Agapostemon sericeus,other_wild_bees,sweep netting,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,GSUP,Agapostemon sericeus,other_wild_bees,sweep netting,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,BTH,Andrena,other_wild_bees,timed observation,4,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,BTH,Andrena,other_wild_bees,timed observation,4,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,BTPT,Andrena,other_wild_bees,timed observation,7,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,BTPT,Andrena,other_wild_bees,timed observation,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,BTPT,Andrena,other_wild_bees,timed observation,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,CRTCEM,Andrena,other_wild_bees,timed observation,1,NA,NA,NA,Temporal replicates: 3-4X per season
Heather_Lee_Grab_Fragaria_ananassa_USA_2014,CRTCEM,Andrena,other_wild_bees,timed observation,6,NA,NA,NA,Temporal replicates: 3-4X per season
