study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,sampling_richness,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,sampling_abundance,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,sampling_visitation,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact,notes
Leah_Blechschmidt_Malus_domestica_Canada_2018,1,Malus domestica,Gala,conventional,Canada,44.5058326721191,-80.4339141845703,NA,NA,NA,5,5,2018,4.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,2,2,Chao1,all visitors considered,focal observations,23,19,0,4,0,0,0,0,0,0,0,9,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,2,Malus domestica,Gala,conventional,Canada,44.531192779541,-80.4896697998047,NA,NA,NA,5,5,2018,9.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,1,1,Chao1,all visitors considered,focal observations,23,15,0,8,0,0,0,0,0,0,0,9,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,3,Malus domestica,Gala,conventional,Canada,44.5428886413574,-80.4273300170899,NA,NA,NA,5,5,2018,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,4,6.786,Chao1,all visitors considered,focal observations,49,39,1,9,0,0,0,0,0,0,0,9,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,4,Malus domestica,Gala,conventional,Canada,43.206111907959,-79.9377517700195,NA,NA,NA,5,5,2018,11.232,6.83,Average # of seeds per fruit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,6,8.191,Chao1,all visitors considered,focal observations,101,90,2,9,0,0,0,0,0,0,0,9,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,5,Malus domestica,Gala,conventional,Canada,43.3396110534668,-79.9471130371094,NA,NA,NA,5,5,2018,1.9734,4.07,Average # of seeds per fruit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,14,18.432,Chao1,all visitors considered,focal observations,241,172,1,27,41,0,0,0,0,0,0,9,84.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,6,Malus domestica,Gala,conventional,Canada,42.6889991760254,-81.2306976318359,NA,NA,NA,5,5,2018,10.0368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,1,1,Chao1,all visitors considered,focal observations,29,23,2,0,4,0,0,0,0,0,0,9,56.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,7,Malus domestica,Gala,conventional,Canada,42.9389724731445,-80.3993911743164,NA,NA,NA,5,5,2018,5.029,5.04,Average # of seeds per fruit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,1,1,Chao1,all visitors considered,focal observations,21,21,0,0,0,0,0,0,0,0,0,9,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,8,Malus domestica,Gala,conventional,Canada,43.1368064880371,-79.7104187011719,NA,NA,NA,5,5,2018,6.1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,4,4.979,Chao1,all visitors considered,focal observations,121,110,0,11,0,0,0,0,0,0,0,9,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,9,Malus domestica,Gala,conventional,Canada,43.1810264587402,-79.5804138183594,NA,NA,NA,5,5,2018,17.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,1,1,Chao1,all visitors considered,focal observations,54,54,0,0,0,0,0,0,0,0,0,9,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
Leah_Blechschmidt_Malus_domestica_Canada_2018,10,Malus domestica,Gala,conventional,Canada,44.0320816040039,-79.0091934204102,NA,NA,NA,5,5,2018,5.19,6.72,Average # of seeds per fruit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,focal observations,19,20.127,Chao1,all visitors considered,focal observations,260,91,3,166,0,0,0,0,0,0,0,9,83.8636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://hdl.handle.net/10214/21272,Leah Blechschmidt and Nigel Raine,lnb.schmidt@gmail.com,"ab_syrphids would be primarily syrphids, but would also include other flies"
