study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Rachael_Winfree_Citrullus_lanatus_USA_2012,anchor_run,Citrullus lanatus,NA,org,USA,40.27724,-74.99669,NA,NA,NA,7,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.937473883,1.5369199550000001,0,0.228637573,0.171916355,0,0,0,0,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,branch,Citrullus lanatus,NA,org,USA,40.38629,-75.26111,NA,NA,NA,7,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.242850678,0.843728882,0.070769789,0.328352007,0,0,0,0,0,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,bridge,Citrullus lanatus,NA,org,USA,40.52696,-75.0678,NA,NA,NA,6,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.792196887,0.365639224,0.19514638,0.8205499190000001,0.26587134900000003,0,0,0,0.144990015,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,cedar_ridge,Citrullus lanatus,NA,conv,USA,40.33428,-75.35266,NA,NA,NA,7,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,2.057733258,0.951773226,0.179938166,0.911315984,0,0,0,0,0.014705882,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,cherry_grove,Citrullus lanatus,NA,org,USA,40.30947,-74.71561,NA,NA,NA,7,8,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.917178571,0.32983393299999997,0.6513615269999999,0.9065713470000001,0.014705882,0,0,0,0.014705882,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,del_val,Citrullus lanatus,NA,conv,USA,40.29355,-75.15457,NA,NA,NA,6,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,0.843457763,0.375810614,0,0.016129032,0.451518117,0,0,0,0,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,lee,Citrullus lanatus,NA,conv,USA,40.26545,-74.56628,NA,NA,NA,7,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.610910153,1.1574391560000001,0.23246173,0.20731063700000002,0,0,0,0,0.01369863,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,little_acres,Citrullus lanatus,NA,conv,USA,40.30871,-74.75495,NA,NA,NA,7,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.409529907,0.713792541,0.024096386,0.619482313,0.052158667,0,0,0,0,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,maple_acres,Citrullus lanatus,NA,conv,USA,40.11767,-75.27371,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.760777946,1.425563634,0.087613918,0,0.247600394,0,0,0,0,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2012,nonsuch,Citrullus lanatus,NA,conv,USA,40.31782,-75.05854,NA,NA,NA,7,7,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,270,visits per flower per 45-s observation period,1.87876302,1.406508409,0.342936891,0.080036577,0.049281143,0,0,0,0,0,0,10.1111/j.1461-0248.2007.01110.x,"Rachael Winfree, Neal M. Williams, Jonathan Dushoff, and Claire Kremen",rwinfree@rutgers.edu
