study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_1_0,Citrullus lanatus,NA,NA,USA,38.71022161,-122.0805734,NA,NA,NA,NA,NA,2013,NA,13.79555556,kg/m2,10.05,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.415,0.37,NA,0.044999999999999984,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_1_25,Citrullus lanatus,NA,NA,USA,38.71022161,-122.0805734,NA,NA,NA,NA,NA,2013,NA,14.03333333,kg/m2,8.95,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.6,0.51,NA,0.08499999999999996,0.005,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_1_50,Citrullus lanatus,NA,NA,USA,38.71022161,-122.0805734,NA,NA,NA,NA,NA,2013,NA,14.32666667,kg/m2,9.45,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.75,0.575,NA,0.16500000000000004,0.01,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2014,watermelon_ca_2_0,Citrullus lanatus,NA,NA,USA,38.7355,-121.99,NA,NA,NA,NA,NA,2014,NA,14.12222222,kg/m2,12.3,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.71875,0.61875,NA,0.09999999999999998,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2014,watermelon_ca_2_25,Citrullus lanatus,NA,NA,USA,38.7355,-121.99,NA,NA,NA,NA,NA,2014,NA,15.65555556,kg/m2,14.05,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.475,0.4125,NA,0.05625000000000002,0.00625,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2014,watermelon_ca_2_50,Citrullus lanatus,NA,NA,USA,38.7355,-121.99,NA,NA,NA,NA,NA,2014,NA,12.71555556,kg/m2,11.5,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.5625,0.5,NA,0.0625,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2014,watermelon_ca_2_100,Citrullus lanatus,NA,NA,USA,38.7355,-121.99,NA,NA,NA,NA,NA,2014,NA,12.77111111,kg/m2,11,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.375,0.35,NA,0.025000000000000022,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_3_0,Citrullus lanatus,NA,NA,USA,38.7590364,-122.0297199,NA,NA,NA,NA,NA,2013,NA,2.648888889,kg/m2,1.3,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.235,0.2,NA,0.034999999999999976,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_3_25,Citrullus lanatus,NA,NA,USA,38.7590364,-122.0297199,NA,NA,NA,NA,NA,2013,NA,3.618888889,kg/m2,1.7,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.48,0.465,NA,0.014999999999999958,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_3_50,Citrullus lanatus,NA,NA,USA,38.7590364,-122.0297199,NA,NA,NA,NA,NA,2013,NA,4.431666667,kg/m2,1.95,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.185,0.165,NA,0.01999999999999999,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_3_100,Citrullus lanatus,NA,NA,USA,38.7590364,-122.0297199,NA,NA,NA,NA,NA,2013,NA,5.346666667,kg/m2,2.175,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.275,0.235,NA,0.040000000000000036,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_4_0,Citrullus lanatus,NA,NA,USA,38.7521,-122.0404,NA,NA,NA,NA,NA,2013,NA,2.775555556,kg/m2,1.175,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.545,0.535,NA,0.010000000000000009,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_4_25,Citrullus lanatus,NA,NA,USA,38.7521,-122.0404,NA,NA,NA,NA,NA,2013,NA,3.648888889,kg/m2,1.65,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.715,0.68,NA,0.03499999999999992,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_4_50,Citrullus lanatus,NA,NA,USA,38.7521,-122.0404,NA,NA,NA,NA,NA,2013,NA,6.123333333,kg/m2,2.65,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.6,0.57,NA,0.025000000000000022,0.005,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Neal_Williams_Citrullus_lanatus_USA_2013,watermelon_ca_4_100,Citrullus lanatus,NA,NA,USA,38.7521,-122.0404,NA,NA,NA,NA,NA,2013,NA,5.085555556,kg/m2,2.375,number of fruits,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,0.58,0.53,NA,0.04499999999999993,0.005,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Neal Williams and all the co-authors in the referred publication,nmwilliams@ucdavis.edu/jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
