study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Jason_Gibbs_Vaccinium_corymbosum_USA_2013,blueberry_mi_18_0,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2013,NA,1.041,berry weight,0.9375,fruit set,0.413043478,0.964210526,1.095238095,0.863636364,NA,1.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,8,7.333333333,0,0.66667,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2013,blueberry_mi_18_25,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2013,NA,0.973722841,berry weight,0.953502415,fruit set,0.510966095,1.224292794,0.840403662,0.923340961,NA,0.973722841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,12,11.66666667,0,0.33333,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2013,blueberry_mi_18_50,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2013,NA,1.037412152,berry weight,0.967199248,fruit set,0.292214452,1.014340226,0.666300366,0.867647059,NA,1.037412152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,9.333333333,9,0,0.33333,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2013,blueberry_mi_18_100,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2013,NA,0.897982955,berry weight,0.882423372,fruit set,0.704553571,0.896461161,0.74877451,0.967767857,NA,0.897982955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,7,7,0,0,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2014,blueberry_mi_18_0,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2014,NA,1.118402458,berry weight,0.822808215,fruit set,0.167307692,0.930441176,0.655272693,0.941452991,NA,1.118402458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,35,34.66666667,0,0.33333,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2014,blueberry_mi_18_25,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2014,NA,0.935192982,berry weight,0.951218709,fruit set,0.365757576,0.933930687,0.402720035,0.882295322,NA,0.935192982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,34.33333333,33.66666667,0,0.66667,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2014,blueberry_mi_18_50,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2014,NA,0.969074156,berry weight,0.935897436,fruit set,0.368552632,0.96458543,0.651054464,1.0102657,NA,0.969074156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,30.33333333,29.66666667,0.666666667,-0,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2014,blueberry_mi_18_100,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2014,NA,1.252583333,berry weight,0.885416667,fruit set,0.409391026,1.222959559,0.781666667,0.87535014,NA,1.252583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,32,32,0,0,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2015,blueberry_mi_18_0,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2015,NA,0.949747379,berry weight,0.91656920099999994,fruit set,0.533627946,1.101559454,0.745701058,0.724834415,NA,0.949747379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,14,13.5,0,0.5,0,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
Jason_Gibbs_Vaccinium_corymbosum_USA_2015,blueberry_mi_18_25,Vaccinium corymbosum,NA,NA,USA,42.96838,-86.14233,NA,NA,NA,NA,NA,2015,NA,1.065815273,berry weight,0.9375,fruit set,0.464358796,1.389463602,0.801551957,0.897642585,NA,1.065815273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits,17.166666667,17,0,0,0.166666667,NA,NA,NA,NA,NA,NA,10.1098/rspb.2020.0922,Jason Gibbs and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
