study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
David_Kleijn_Allium_porrum_Italy_2012,1_Prod_Field,Allium porrum,NA,NA,Italy,41.249514,15.384286,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11.368,Chao1,only bees,34,10,6,18,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,1TT,Allium porrum,NA,NA,Italy,41.465556,15.088056,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,13.583,Chao1,only bees,29,4,2,23,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,2TT,Allium porrum,NA,NA,Italy,41.242222,15.349722,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12.905,Chao1,only bees,42,0,21,21,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,3TT,Allium porrum,NA,NA,Italy,41.296667,15.58,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5.923,Chao1,only bees,13,7,0,6,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,4TT,Allium porrum,NA,NA,Italy,41.290892,15.440464,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.857,Chao1,only bees,21,9,1,11,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,5TT,Allium porrum,NA,NA,Italy,41.275,15.5225,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5.867,Chao1,only bees,15,11,2,1,0,0,0,0,0,1,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,6TT,Allium porrum,NA,NA,Italy,41.358333,15.035,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.242,Chao1,only bees,31,0,10,21,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,7TT,Allium porrum,NA,NA,Italy,41.173006,15.465022,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,Chao1,only bees,2,0,0,2,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,8TT,Allium porrum,NA,NA,Italy,41.099167,15.323611,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,18.444,Chao1,only bees,18,0,9,9,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
David_Kleijn_Allium_porrum_Italy_2012,Prod. Bedr.,Allium porrum,NA,NA,Italy,41.314486,15.464256,NA,NA,NA,6,6,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10.345,Chao1,only bees,29,20,0,9,0,0,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1038/ncomms8414,David Kleijn,david.kleijn@wur.nl
