study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Virginie_Boreux_Coffea_canephora_India_2008,3,Coffea canephora,NA,conventional,India,12.19488,75.96737,NA,NA,NA,NA,NA,2008,NA,34.72106938460839,final fruitset (%),95.3611275843432,initial fruitset (%),NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,all visitors considered. Ended up with bees only (mainly social),0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,13,Coffea canephora,NA,conventional,India,12.13271,75.99983,NA,NA,NA,NA,NA,2008,NA,44.66960724908874,final fruitset (%),95.28183281049103,initial fruitset (%),NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,4,4,Chao1,all visitors considered. Ended up with bees only (mainly social),171,0,0,171,0,0,0,0,0,0,0,NA,750,visits per inflorescence and hour,0.00912,0,0,0.00912,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,16,Coffea canephora,NA,conventional,India,12.12848,75.98927,NA,NA,NA,NA,NA,2008,NA,45.039172208395385,final fruitset (%),74.4267356735986,initial fruitset (%),NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,4,4,Chao1,all visitors considered. Ended up with bees only (mainly social),137,0,0,137,0,0,0,0,0,0,0,NA,600,visits per inflorescence and hour,0.011416666666666667,0,0,0.011416666666666667,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,18,Coffea canephora,NA,conventional,India,12.13937,75.9564,NA,NA,NA,NA,NA,2008,NA,37.5802871492399,final fruitset (%),100,initial fruitset (%),NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,1,1,Chao1,all visitors considered. Ended up with bees only (mainly social),2,0,0,2,0,0,0,0,0,0,0,NA,600,visits per inflorescence and hour,1.6666666666666666e-4,0,0,1.6666666666666666e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,20,Coffea canephora,NA,conventional,India,12.16691,75.97461,NA,NA,NA,NA,NA,2008,NA,41.787424221264686,final fruitset (%),91.46539991848582,initial fruitset (%),NA,NA,NA,NA,NA,0.48,NA,NA,NA,NA,3,3,Chao1,all visitors considered. Ended up with bees only (mainly social),244,0,0,244,0,0,0,0,0,0,0,NA,750,visits per inflorescence and hour,0.013013333333333333,0,0,0.013013333333333333,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,24,Coffea canephora,NA,conventional,India,12.20427,76.00118,NA,NA,NA,NA,NA,2008,NA,43.62740194619545,final fruitset (%),NA,initial fruitset (%),NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,all visitors considered. Ended up with bees only (mainly social),0,0,0,0,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,27,Coffea canephora,NA,conventional,India,12.22384,75.96174,NA,NA,NA,NA,NA,2008,NA,54.653723521676255,final fruitset (%),100,initial fruitset (%),NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,3,3,Chao1,all visitors considered. Ended up with bees only (mainly social),109,0,0,109,0,0,0,0,0,0,0,NA,600,visits per inflorescence and hour,0.009083333333333334,0,0,0.009083333333333334,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,28,Coffea canephora,NA,conventional,India,12.08721,75.93929,NA,NA,NA,NA,NA,2008,NA,23.22045584111026,final fruitset (%),87.29681313886591,initial fruitset (%),NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,2,2,Chao1,all visitors considered. Ended up with bees only (mainly social),9,0,0,9,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,0.0013333333333333333,0,0,0.0013333333333333333,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,40,Coffea canephora,NA,conventional,India,12.16661,75.98935,NA,NA,NA,NA,NA,2008,NA,18.30504325995865,final fruitset (%),64.0551303400106,initial fruitset (%),NA,NA,NA,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,all visitors considered. Ended up with bees only (mainly social),0,0,0,0,0,0,0,0,0,0,0,NA,600,visits per inflorescence and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
Virginie_Boreux_Coffea_canephora_India_2008,46,Coffea canephora,NA,conventional,India,12.09618,75.94219,NA,NA,NA,NA,NA,2008,NA,32.78547662645301,final fruitset (%),84.18204168338829,initial fruitset (%),NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,1,1,Chao1,all visitors considered. Ended up with bees only (mainly social),2,0,0,2,0,0,0,0,0,0,0,NA,450,visits per inflorescence and hour,2.962962962962963e-4,0,0,2.962962962962963e-4,0,0,0,0,0,0,0,"10.1007/s13593-016-0377-7,10.1016/j.agee.2012.05.003,10.1073/pnas.1210590110","Virginie Boreux (now at Freiburg Uni), ETH Zurich",virginie.boreux@nature.uni-freiburg.de
