study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Thijs_Fijen_Allium_porrum_France_2016,FR01_B,Allium porrum,B,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,0.239345567735637,z-score Seeds produced,0.01971297939791,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,25.246,Chao1,"Bees, syrphids and wasps",2120,34,1249,26,146,0,0,0,0,5,0,600,60,visits per 100 flowers and hour,0.0625,0,0.041666666666666664,0,0.020833333333333332,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR01_C,Allium porrum,C,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,0.961159682693178,z-score Seeds produced,-0.298688635507522,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,25.246,Chao1,"Bees, syrphids and wasps",2120,34,1249,26,146,0,0,0,0,5,0,600,60,visits per 100 flowers and hour,0.008333333333333333,0,0.004166666666666667,0,0.004166666666666667,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR01_D,Allium porrum,D,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,0.578696742941784,z-score Seeds produced,-0.250071341956666,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,25.246,Chao1,"Bees, syrphids and wasps",2120,34,1249,26,146,0,0,0,0,5,0,600,60,visits per 100 flowers and hour,0.020833333333333332,0,0.016666666666666666,0,0.004166666666666667,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR01_E,Allium porrum,E,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,0.889717330018199,z-score Seeds produced,0.884585016418093,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,25.246,Chao1,"Bees, syrphids and wasps",2120,34,1249,26,146,0,0,0,0,5,0,600,60,visits per 100 flowers and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR01_F,Allium porrum,F,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,2.28530673658286,z-score Seeds produced,3.0290933393989,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,25.246,Chao1,"Bees, syrphids and wasps",2120,34,1249,26,146,0,0,0,0,5,0,600,60,visits per 100 flowers and hour,0.024999999999999998,0,0.020833333333333332,0,0.004166666666666667,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR02_B,Allium porrum,B,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,-0.53235501762426,z-score Seeds produced,-0.383487266035739,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,19.998,Chao1,"Bees, syrphids and wasps",1434,49,641,18,231,0,0,0,0,0,0,450,45,visits per 100 flowers and hour,0.04583333333333333,0.004166666666666667,0.041666666666666664,0,0,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR02_C,Allium porrum,C,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,-0.660458546558704,z-score Seeds produced,-0.810492265088389,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,19.998,Chao1,"Bees, syrphids and wasps",1434,49,641,18,231,0,0,0,0,0,0,450,45,visits per 100 flowers and hour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR02_D,Allium porrum,D,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,-0.866779134025237,z-score Seeds produced,-0.596273675704281,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,19.998,Chao1,"Bees, syrphids and wasps",1434,49,641,18,231,0,0,0,0,0,0,450,45,visits per 100 flowers and hour,0.025,0.008333333333333333,0.0125,0,0.004166666666666667,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR02_E,Allium porrum,E,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,-0.900652663310787,z-score Seeds produced,-0.590989823969588,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,19.998,Chao1,"Bees, syrphids and wasps",1434,49,641,18,231,0,0,0,0,0,0,450,45,visits per 100 flowers and hour,0.008333333333333333,0,0.008333333333333333,0,0,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
Thijs_Fijen_Allium_porrum_France_2016,FR02_F,Allium porrum,F,conventional,France,NA,NA,NA,NA,NA,5,6,2016,NA,-0.845223251752614,z-score Seeds produced,-0.366550772594107,z-score Seed set (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,19.998,Chao1,"Bees, syrphids and wasps",1434,49,641,18,231,0,0,0,0,0,0,450,45,visits per 100 flowers and hour,0.016666666666666666,0,0.008333333333333333,0,0.008333333333333333,0,0,0,0,0,0,10.1111/ele.13150,"Thijs Fijen, David Kleijn",thijs.fijen@wur.nl
