study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,21,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8,"NA","NA",only bees,85,6,"NA",79,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,0,NA,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,22,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8,"NA","NA",only bees,138,2,"NA",136,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,0,NA,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,23,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,"NA","NA",only bees,14,13,"NA",1,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,0,NA,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,24,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,"NA","NA",only bees,10,5,"NA",5,"NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,0,NA,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,101,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,"NA","NA",only bees,23,2,"NA",21,"NA","NA","NA","NA","NA","NA","NA","NA",90,visits per 100 flowers and hour,3.7016381036666663,1.1235955056666662,0,2.578042598,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,102,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",8,"NA","NA",only bees,17,5,"NA",12,"NA","NA","NA","NA","NA","NA","NA","NA",90,visits per 100 flowers and hour,6.841588184000001,2.905937824666667,0,3.9356503593333336,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,103,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,"NA","NA",only bees,23,19,"NA",4,"NA","NA","NA","NA","NA","NA","NA","NA",90,visits per 100 flowers and hour,13.506228471333333,12.488433571333335,0,1.0177948999999997,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,104,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,"NA","NA",only bees,10,6,"NA",4,"NA","NA","NA","NA","NA","NA","NA","NA",90,visits per 100 flowers and hour,1.6659613780000002,1.6018588140000003,0,0.064102564,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,105,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",13,"NA","NA",only bees,38,9,"NA",29,"NA","NA","NA","NA","NA","NA","NA","NA",90,visits per 100 flowers and hour,3.433701967666667,1.8417424866666672,0,1.591959481,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
Taylor_Ricketts_Coffea_arabica_Costa_Rica_2002,106,Coffea arabica,Caturra,conventional,Costa Rica,"NA","NA","NA","NA","NA",1,4,2002,0.01,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,"NA","NA",only bees,11,5,"NA",6,"NA","NA","NA","NA","NA","NA","NA","NA",90,visits per 100 flowers and hour,1.5227234506666671,0.9838366196666669,0,0.538886831,0,0,0,0,0,0,0,"10.1073/pnas.0405147101,10.1111/j.1523-1739.2004.00227.x","Taylor H. Ricketts, Gretchen C. Daily, Paul R. Ehrlich, and Charles D. Michener",taylor.ricketts@UVM.EDU
