study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Rachael_Winfree_Citrullus_lanatus_USA_2004,ced,Citrullus lanatus,NA,NA,USA,40.334556,-75.355869,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11.667,Chao1,only non-Apis bees,6,0,0,6,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,del,Citrullus lanatus,NA,NA,USA,40.296316,-75.150671,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.6,Chao1,only non-Apis bees,5,0,0,5,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,ker,Citrullus lanatus,NA,NA,USA,40.341541,-74.767837,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.929,Chao1,only non-Apis bees,7,0,0,7,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,lee,Citrullus lanatus,NA,NA,USA,40.26608,-74.56288,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.5,Chao1,only non-Apis bees,2,0,0,2,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,lit,Citrullus lanatus,NA,NA,USA,40.309244,-74.752274,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11.714,Chao1,only non-Apis bees,14,0,1,13,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,map,Citrullus lanatus,NA,NA,USA,40.11802,-75.269978,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,22.75,Chao1,only non-Apis bees,8,0,2,6,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,phi,Citrullus lanatus,NA,NA,USA,40.572188,-75.159774,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.5,Chao1,only non-Apis bees,4,0,1,3,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,ter,Citrullus lanatus,NA,NA,USA,40.328397,-74.726268,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.957,Chao1,only non-Apis bees,23,0,0,23,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,tra,Citrullus lanatus,NA,NA,USA,40.565016,-75.183267,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.929,Chao1,only non-Apis bees,7,0,0,7,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
Rachael_Winfree_Citrullus_lanatus_USA_2004,wat,Citrullus lanatus,NA,NA,USA,40.350566,-74.764343,NA,NA,NA,7,7,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,16.545,Chao1,only non-Apis bees,22,0,1,21,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1111/j.1461-0248.2007.01110.x,Rachael Winfree et al.,rwinfree@rutgers.edu
