study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
"
scil01,SH,Lasioglossum (Evylaeus) sp. B,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Lasioglossum (Evylaeus) sp. E,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,S,Lasioglossum (Evylaeus) sp. E,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum (Evylaeus) sp. E,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,UC,Lasioglossum (Evylaeus) sp. E,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,S,Lasioglossum (Evylaeus) sp. I,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,FE,Lasioglossum (Evylaeus) spp.,other_wild_bees,net_timed_transect,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Lasioglossum incompletum,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,F,Lasioglossum incompletum,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,LE,Lasioglossum incompletum,other_wild_bees,net_timed_transect,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,M,Lasioglossum incompletum,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum incompletum,other_wild_bees,net_timed_transect,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Lasioglossum incompletum,other_wild_bees,net_timed_transect,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RH,Lasioglossum incompletum,other_wild_bees,net_timed_transect,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,S,Lasioglossum incompletum,other_wild_bees,net_timed_transect,7,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum incompletum,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,TB,Lasioglossum incompletum,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,UC,Lasioglossum incompletum,other_wild_bees,net_timed_transect,10,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,8,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,C,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,12,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,DS,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,M,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,UC,Lasioglossum kincaidii,other_wild_bees,net_timed_transect,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,C,Lasioglossum knereri,other_wild_bees,net_timed_transect,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,LE,Lasioglossum knereri,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum knereri,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Lasioglossum knereri,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RH,Lasioglossum knereri,other_wild_bees,net_timed_transect,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RK,Lasioglossum knereri,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,S,Lasioglossum knereri,other_wild_bees,net_timed_transect,15,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum knereri,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Lasioglossum nevadense,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum nevadense,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,C,Lasioglossum olympiae,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,S,Lasioglossum olympiae,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Lasioglossum punctatoventre,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,DS,Lasioglossum punctatoventre,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum punctatoventre,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Lasioglossum sedi,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum sisymbrii,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,C,Lasioglossum spp.,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,M,Lasioglossum spp.,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum spp.,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,15,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,DS,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,F,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,27,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,LE,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,12,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,M,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,23,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RH,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,3,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RK,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,UC,Lasioglossum tegulariforme,other_wild_bees,net_timed_transect,18,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Megachile onobrychidis,other_wild_bees,net_timed_transect,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Melissodes robustior,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Sphecodes sp. CK-SC-1,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Xeromelecta californica,other_wild_bees,net_timed_transect,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,(Dialictus) sp. D,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Agapostemon texanus,other_wild_bees,pan_trap,7,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Agapostemon texanus,other_wild_bees,pan_trap,9,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,UC,Agapostemon texanus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Andrena barbilabris,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,C,Andrena chlorosoma,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,C,Bombus californicus,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Bombus californicus,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Bombus vosnesenskii,bumblebees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Bombus vosnesenskii,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,FE,Bombus vosnesenskii,bumblebees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Bombus vosnesenskii,bumblebees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Bombus vosnesenskii,bumblebees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,TB,Diadasia bituberculata,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Halictus ligatus,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Halictus tripartitus,other_wild_bees,pan_trap,7,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Halictus tripartitus,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,F,Halictus tripartitus,other_wild_bees,pan_trap,39,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,LE,Halictus tripartitus,other_wild_bees,pan_trap,19,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,M,Halictus tripartitus,other_wild_bees,pan_trap,83,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Halictus tripartitus,other_wild_bees,pan_trap,9,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Halictus tripartitus,other_wild_bees,pan_trap,5,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,S,Halictus tripartitus,other_wild_bees,pan_trap,7,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Halictus tripartitus,other_wild_bees,pan_trap,10,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,UC,Halictus tripartitus,other_wild_bees,pan_trap,17,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,CB,Hylaeus episcopallis,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Hylaeus rudbeckiae,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,DS,Lasioglossum (Dialictus) sp. Ba,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum (Dialictus) sp. Ba,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum (Dialictus) sp. Ba,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Lasioglossum (Dialictus) sp. C,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,C,Lasioglossum (Dialictus) sp. D,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,FE,Lasioglossum (Dialictus) sp. D,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RF,Lasioglossum (Dialictus) sp. D,other_wild_bees,pan_trap,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,S,Lasioglossum (Dialictus) sp. D,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RK,Lasioglossum (Dialictus) sp. E,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,AR,Lasioglossum (Dialictus) spp.,other_wild_bees,pan_trap,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,F,Lasioglossum (Dialictus) spp.,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,RB,Lasioglossum (Dialictus) spp.,other_wild_bees,pan_trap,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,UC,Lasioglossum (Dialictus) spp.,other_wild_bees,pan_trap,4,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,FE,Lasioglossum (Evylaeus) sp. AS-E1,other_wild_bees,pan_trap,2,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,F,Lasioglossum (Evylaeus) sp. B,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,SH,Lasioglossum (Evylaeus) sp. B,other_wild_bees,pan_trap,23,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
"
scil01,F,Lasioglossum (Evylaeus) sp. E,other_wild_bees,pan_trap,1,NA,NA,NA,"6 10 minute transects; 21 pan traps for 5 hrs	2 sampling rounds: Spring and Summer
