study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Jens_Åström_Trifolium_pratense_Norway_several_years,Green0,Trifolium pratense,Lea,NA,Norway,59.2533833476772,10.1862388371012,NA,NA,NA,NA,NA,2013,5,60.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,31975000000,NA,NA,NA,4.25,NA,NA,NA,3.03125,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,9.09375,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Green1,Trifolium pratense,Lea,NA,Norway,59.6138601413751,10.2059449161926,NA,NA,NA,NA,NA,2013,4.1,44.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,23225000000,NA,NA,NA,4.5,NA,NA,NA,3.65625,2.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,10.96875,32.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Green2,Trifolium pratense,Lea,NA,Norway,59.4380569910163,10.3149777402475,NA,NA,NA,NA,NA,2013,10,48.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,35950000000,NA,NA,NA,3.75,NA,NA,NA,10.91875,8.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,32.75625,107.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Green4,Trifolium pratense,Lea,NA,Norway,59.6585626103467,11.1350097962716,NA,NA,NA,NA,NA,2013,4.2,64.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,30325000000,NA,NA,NA,6,NA,NA,NA,6.0625,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,18.1875,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Green5,Trifolium pratense,Lea,NA,Norway,59.4135437033053,10.1405573327137,NA,NA,NA,NA,NA,2013,3.6,77.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,26925000000,NA,NA,NA,3.5,NA,NA,NA,3.5,2.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,10.5,31.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Red1,Trifolium pratense,Lea,NA,Norway,59.3844167555202,10.2463999560659,NA,NA,NA,NA,NA,2013,5,72.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,26900000000,NA,NA,NA,4.25,NA,NA,NA,2.375,1.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,7.125,14.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Red2,Trifolium pratense,Lea,NA,Norway,59.2935820519719,10.4349158751818,NA,NA,NA,NA,NA,2013,6,71.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,25200000000,NA,NA,NA,6.25,NA,NA,NA,5.6875,0.34375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,17.0625,4.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Red3,Trifolium pratense,Lea,NA,Norway,59.371882799045,10.3707253750919,NA,NA,NA,NA,NA,2013,10,50.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,25075000000,NA,NA,NA,3.75,NA,NA,NA,6.54166666666667,3.01041666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,19.62500000000004,36.12500000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Red4,Trifolium pratense,Lea,NA,Norway,59.4598510004919,10.2932688207811,NA,NA,NA,NA,NA,2013,11.2,95.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,29075000000,NA,NA,NA,4.75,NA,NA,NA,4.71875,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,14.15625,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Red5,Trifolium pratense,Lea,NA,Norway,59.6601386014286,10.8076770803976,NA,NA,NA,NA,NA,2013,9,77.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000000000,NA,NA,NA,3.25,NA,NA,NA,4.65625,1.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,13.96875,14.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Black1,Trifolium pratense,Lea,NA,Norway,59.4122315353084,9.97457801757012,NA,NA,NA,NA,NA,2014,15,62.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,28500000000,NA,NA,NA,4.917,NA,NA,NA,4.53125,2.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,13.59375,24.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Black2,Trifolium pratense,Lea,NA,Norway,59.446983347299,10.2666563762821,NA,NA,NA,NA,NA,2014,7,82.5776861425,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000000000,NA,NA,NA,3.917,NA,NA,NA,10,2.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,30,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Black3,Trifolium pratense,Lea,NA,Norway,59.7490630820658,9.91034015089354,NA,NA,NA,NA,NA,2014,7.5,90.7293266075,NA,NA,NA,NA,NA,NA,NA,NA,NA,47000000000,NA,NA,NA,3.792,NA,NA,NA,5.11458333333333,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,15.343749999999961,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
Jens_Åström_Trifolium_pratense_Norway_several_years,Black4,Trifolium pratense,Lea,NA,Norway,59.4447307546319,11.3429074959062,NA,NA,NA,NA,NA,2014,5,70.2327873625,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000000000,NA,NA,NA,5.542,NA,NA,NA,6.5,0.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,visits per 100 flowers and hour,19.5,9.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Jens Åström,jens.astrom@nina.no
