study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
sche01,SF1,Helianthus annuus,NA,conventional,France,46.226733288989,-0.38450384303664026,701692.18961,5122564.88156,30,NA,NA,2015,7.47,928.7,seed set (number of full seeds per flowerhead),NA,NA,726.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,16.223,Chao1,NA,233,216,6,10,1,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF2,Helianthus annuus,NA,conventional,France,46.248107841592336,-0.4522621820807042,696390.88083,5124769.6281,30,NA,NA,2015,11.77,985.1,seed set (number of full seeds per flowerhead),NA,NA,906.5555555555555,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,27.962,Chao1,NA,475,420,48,3,4,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF3,Helianthus annuus,NA,conventional,France,46.220100913498996,-0.4346689357401547,697847.69112,5121701.60767,30,NA,NA,2015,2.36,937.4,seed set (number of full seeds per flowerhead),NA,NA,756.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,Chao1,NA,145,102,39,4,0,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF4,Helianthus annuus,NA,conventional,France,46.209230773820096,-0.26338805946010935,711098.76819,5120935.45919,30,NA,NA,2015,2.2,666.6,seed set (number of full seeds per flowerhead),NA,NA,540.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,Chao1,NA,31,13,17,1,0,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF5,Helianthus annuus,NA,organic,France,46.20017479716456,-0.44705247440222695,696963.91231,5119456.86911,30,NA,NA,2015,3.11,1005.9,seed set (number of full seeds per flowerhead),NA,NA,844.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15.993,Chao1,NA,274,197,49,25,3,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF6,Helianthus annuus,NA,conventional,France,46.19224931548377,-0.5488841356451746,689134.84425,5118328.52057,30,NA,NA,2015,5.25,1195.9,seed set (number of full seeds per flowerhead),NA,NA,1125.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12.231,Chao1,NA,116,44,58,14,0,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF7,Helianthus annuus,NA,conventional,France,46.19234212581469,-0.4064429846373897,700125.36143,5118688.23858,30,NA,NA,2015,1.75,1015.4,seed set (number of full seeds per flowerhead),NA,NA,609.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.999,Chao1,NA,1714,1683,23,7,1,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF8,Helianthus annuus,NA,conventional,France,46.19117581757801,-0.4416342886184303,697414.16457,5118470.49331,30,NA,NA,2015,7.02,948.5,seed set (number of full seeds per flowerhead),NA,NA,481.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15.99,Chao1,NA,597,550,35,11,1,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF9,Helianthus annuus,NA,conventional,France,46.19672068736418,-0.3695816415084879,702953.46444,5119268.36083,30,NA,NA,2015,7.67,908.7,seed set (number of full seeds per flowerhead),NA,NA,882.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,13.997,Chao1,NA,1327,1297,19,6,5,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
sche01,SF10,Helianthus annuus,NA,conventional,France,46.189876710379956,-0.5248922032395476,690994.3043,5118122.37737,30,NA,NA,2015,6.22,991.7,seed set (number of full seeds per flowerhead),NA,NA,868.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16.981,Chao1,NA,412,385,16,10,1,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeroen Scheper (WUR), David Kleijn (WUR), Isabelle Badenhausser (CEBC-CNRS), Vincent Bretagnolle (CEBC-CNRS), Ignasi Bartomeus (EBD-CSIC), Carlos Zaragoza-Trello (EBD-CSIC)",jeroen.scheper@wur.nl
