study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
saez01,Arroyo Claro,Rubus idaeus,NA,organic,Argentina,-41.945183,-71.520683,NA,NA,NA,NA,NA,2014,1.2,7098.032432432433,kg/ha,3.53,Individual fruit weight (gr),NA,NA,3.21,NA,NA,NA,NA,NA,NA,NA,4,4,Chao1,only bees,194,107,67,20,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,Miguel,Rubus idaeus,NA,organic,Argentina,-42.01035,-71.52805,NA,NA,NA,NA,NA,2014,0.28,8690.220000000001,kg/ha,3.39,Individual fruit weight (gr),NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,4,4,Chao1,only bees,345,231,104,10,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,Marcelino,Rubus idaeus,NA,organic,Argentina,-42.115781,-71.43862,NA,NA,NA,NA,NA,2014,0.27,5091.727142857143,kg/ha,2.07,Individual fruit weight (gr),NA,NA,2.27,NA,NA,NA,NA,NA,NA,NA,4,4,Chao1,only bees,66,19,42,5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,Valle del Medio,Rubus idaeus,NA,organic,Argentina,-41.99975,-71.552483,NA,NA,NA,NA,NA,2014,0.9,6681.742736842104,kg/ha,3.01,Individual fruit weight (gr),NA,NA,3.43,NA,NA,NA,NA,NA,NA,NA,3,3,Chao1,only bees,185,136,47,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,Omar,Rubus idaeus,NA,organic,Argentina,-42.125874,-71.42318,NA,NA,NA,NA,NA,2014,0.25,3132.0879999999997,kg/ha,2.73,Individual fruit weight (gr),NA,NA,2.36,NA,NA,NA,NA,NA,NA,NA,4,4,Chao1,only bees,123,15,77,31,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,El Inca,Rubus idaeus,NA,organic,Argentina,-41.895272,-71.549982,NA,NA,NA,NA,NA,2014,0.07,4795.581,kg/ha,3.12,Individual fruit weight (gr),NA,NA,2.03,NA,NA,NA,NA,NA,NA,NA,5,5,Chao1,only bees,218,24,178,16,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,Nelson,Rubus idaeus,NA,organic,Argentina,-41.924705,-71.514139,NA,NA,NA,NA,NA,2014,0.22,4770.695999999998,kg/ha,2.89,Individual fruit weight (gr),NA,NA,2.41,NA,NA,NA,NA,NA,NA,NA,6,6.996,Chao1,only bees,265,102,141,22,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,CEPA,Rubus idaeus,NA,organic,Argentina,-42.114368,-71.560604,NA,NA,NA,NA,NA,2014,0.42,2757.7187499999995,kg/ha,1.99,Individual fruit weight (gr),NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,4,4.496,Chao1,only bees,136,53,81,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,Silva,Rubus idaeus,NA,organic,Argentina,-42.046983,-71.510317,NA,NA,NA,NA,NA,2014,0.12,3851.267933333333,kg/ha,2.29,Individual fruit weight (gr),NA,NA,2.66,NA,NA,NA,NA,NA,NA,NA,4,4,Chao1,only bees,213,164,40,9,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
saez01,Andrea,Rubus idaeus,NA,organic,Argentina,-42.127667,-71.581217,NA,NA,NA,NA,NA,2014,0.09,2634.0576923076924,kg/ha,2.17,Individual fruit weight (gr),NA,NA,1.79,NA,NA,NA,NA,NA,NA,NA,3,3,Chao1,only bees,96,6,88,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1126/science.aac7287,Agustin Saez/CONICET (Universidad Nacional del Comahue),agustinsaez@live.com.ar
