study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
James_Reilly_Malus_pumila_USA_2013,apple_mi_1_0,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2013,NA,11,number of fruits,0.266517306,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.26763990267639903,0.170316301703163,0,0.024330900243309,0.072992700729927,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2013,apple_mi_1_25,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2013,NA,12.8,number of fruits,0.259573587,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.16359918200409,0.10224948875255624,0.02044989775051125,0.0408997955010225,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2013,apple_mi_1_50,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2013,NA,14.4,number of fruits,0.270454469,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.20754716981132076,0.11320754716981132,0,0.09433962264150944,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2013,apple_mi_1_100,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2013,NA,12.3,number of fruits,0.27062892,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.437636761487965,0.19693654266958424,0.02188183807439825,0.2188183807439825,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2014,apple_mi_1_0,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2014,NA,0.7,number of fruits,0.00458386,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.02290950744558992,0.01145475372279496,0.00572737686139748,0.00572737686139748,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2014,apple_mi_1_25,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2014,NA,7.4,number of fruits,0.021931433,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.03257328990228013,0.016286644951140065,0.008143322475570033,0.008143322475570033,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2014,apple_mi_1_50,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2014,NA,7.2,number of fruits,0.032932711,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.030501089324618737,0.026143790849673203,0.004357298474945534,0,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2014,apple_mi_1_100,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2014,NA,7.3,number of fruits,0.078736256,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.03593890386343217,0.03593890386343217,0,0,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2015,apple_mi_1_0,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2015,NA,7.6,number of fruits,0.076869995,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.10556621880998081,0.05758157389635316,0,0.03838771593090211,0.009596928982725527,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
James_Reilly_Malus_pumila_USA_2015,apple_mi_1_25,Malus pumila,NA,NA,USA,NA,NA,NA,NA,NA,NA,NA,2015,NA,13,number of fruits,0.123879641,number of fruits per_flower,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,visits per flower,0.0686106346483705,0.042881646655231566,0,0.025728987993138937,0,NA,0,NA,NA,0,NA,10.1098/rspb.2020.0922,James Reilly and all the co-authors in the referred publication,jreilly45@gmail.com/rwinfree@rutgers.edu/isaacsr@msu.edu
