study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,pond1,Fragaria x ananassa,NA,NA,Sweden,55.44251666666667,13.791333333333334,NA,NA,NA,NA,NA,2014,6.9,37,number/treatment/site,3.5385191971103453,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,0,0,9,77,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,seminatural1,Fragaria x ananassa,NA,NA,Sweden,55.44251666666667,13.791333333333334,NA,NA,NA,NA,NA,2014,6.9,22,number/treatment/site,4.390968124025371,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,11,37,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,control1,Fragaria x ananassa,NA,NA,Sweden,55.44251666666667,13.791333333333334,NA,NA,NA,NA,NA,2014,6.9,17,number/treatment/site,3.1467428821666013,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,0,3,21,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,pond2,Fragaria x ananassa,NA,NA,Sweden,55.445,13.818533333333333,NA,NA,NA,NA,NA,2014,6.6,26,number/treatment/site,4.244892511954505,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,0,0,13,56,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,seminatural2,Fragaria x ananassa,NA,NA,Sweden,55.445,13.818533333333333,NA,NA,NA,NA,NA,2014,6.6,27,number/treatment/site,3.724063104754891,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,0,9,28,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,control2,Fragaria x ananassa,NA,NA,Sweden,55.445,13.818533333333333,NA,NA,NA,NA,NA,2014,6.6,20,number/treatment/site,2.6814460572107626,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,0,2,38,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,pond3,Fragaria x ananassa,NA,NA,Sweden,55.44475,13.8136,NA,NA,NA,NA,NA,2014,5.8,37,number/treatment/site,4.542380151017694,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,8,52,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,seminatural3,Fragaria x ananassa,NA,NA,Sweden,55.44475,13.8136,NA,NA,NA,NA,NA,2014,5.8,20,number/treatment/site,2.937453477339852,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,0,5,19,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,control3,Fragaria x ananassa,NA,NA,Sweden,55.44475,13.8136,NA,NA,NA,NA,NA,2014,5.8,15,number/treatment/site,2.304122516166214,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,0,12,12,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
Rebecca_Steward_Fragaria_ananassa_Sweden_2014,pond4,Fragaria x ananassa,NA,NA,Sweden,55.448116666666664,13.71875,NA,NA,NA,NA,NA,2014,6,17,number/treatment/site,3.5205038985903667,pollination index of strawberry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0,0,8,48,0,0,0,0,0,0,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.baae.2016.09.006,https://snd.gu.se/en/catalogue/study/by-topic,rebecca.stewart@cec.lu.se
