study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
carv03,carv03_Bavaria_A_F7,Mangifera indica,KENT,Conventional,South Africa,-24.41716,30.89233,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_A_L2,Mangifera indica,TA,Conventional,South Africa,-24.41502,30.89742,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_A_M7,Mangifera indica,KENT,Conventional,South Africa,-24.41027,30.89719,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_A_R2,Mangifera indica,KENT,Conventional,South Africa,-24.41569,30.88872,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_A_S3,Mangifera indica,TA,Conventional,South Africa,-24.41403,30.88794,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_A_U4,Mangifera indica,TA,Conventional,South Africa,-24.41182,30.88518,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_L_FA1,Mangifera indica,TA,Conventional,South Africa,-24.40823,30.88268,NA,NA,NA,NA,NA,2009,NA,21.3666666666667,early fruit set,11.17505459,production per tree (stadertization was necessary because the number of trees per plot varied),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,Chao1,NA,3,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_L_FC7,Mangifera indica,TA,Conventional,South Africa,-24.40356,30.88103,NA,NA,NA,NA,NA,2009,NA,22.6333333333333,early fruit set,NA,production per tree (stadertization was necessary because the number of trees per plot varied),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Chao1,NA,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_L_FG1,Mangifera indica,TA,Conventional,South Africa,-24.39781,30.88286,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
carv03,carv03_Bavaria_L_LA6,Mangifera indica,KENT,Organic,South Africa,-24.40208,30.88431,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carvalheiro et al 2012 Journal of Applied Ecology,Luísa G. Carvalheiro,lgcarvalheiro@gmail.com
