study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,39,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,59,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,49,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,45,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,46,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,38,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,55,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Apis_millifera_scutellata,honeybees,sweep net,37,NA,136,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,36,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,27,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,21,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,27,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,40,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,46,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,42,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Apis_millifera_scutellata,honeybees,sweep net,45,NA,104,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A3,Apis_millifera_scutellata,honeybees,sweep net,73,NA,134,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A3,Apis_millifera_scutellata,honeybees,sweep net,74,NA,134,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A3,Apis_millifera_scutellata,honeybees,sweep net,78,NA,134,400,"On each field study site, 100 flower heads in each of four parallel transects (total 400 flower heads) were surveyed in the morning and afternoon"
