study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
cuss01,Chris,Gossypium hirsutum,NA,Conventional,USA,28.78231923,-96.8034963979999,NA,NA,NA,NA,NA,2014,73.05501611,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-1.557142857142857,1.3399999999999999,-3.571428571428573,1.5714285714285694,NA,NA,NA,NA,NA,NA,9,10.978,Chao1,NA,91,28,0,50,10,0,0,2,1,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,House.Block,Gossypium hirsutum,NA,Conventional,USA,28.304364545,-97.415327382,NA,NA,NA,NA,NA,2014,175.0151704,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-2.2214444444444434,0.23014285714285787,-8.57777777777778,5.62857142857143,NA,NA,NA,NA,NA,NA,13,25.067,Chao1,NA,67,38,0,24,3,0,0,0,1,1,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,JJ.35,Gossypium hirsutum,NA,Conventional,USA,28.408002287,-96.902141433,NA,NA,NA,NA,NA,2014,140.8761256,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,0.9420000000000002,3.4060000000000006,6.366666666666667,9.366666666666667,NA,NA,NA,NA,NA,NA,7,14.6,Chao1,NA,20,0,0,4,16,0,0,0,0,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,JJ.Aransas,Gossypium hirsutum,NA,Conventional,USA,28.363589556,-96.818120501,NA,NA,NA,NA,NA,2014,148.1057315,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-0.35199999999999854,1.3370000000000015,-2.4333333333333336,8.566666666666666,NA,NA,NA,NA,NA,NA,18,33.652,Chao1,NA,46,8,0,25,4,0,1,1,7,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,JJ.Home,Gossypium hirsutum,NA,Conventional,USA,28.364663195,-96.862111519,NA,NA,NA,NA,NA,2014,187.0277371,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-0.613571428571428,2.196428571428572,6.404761904761905,9.571428571428573,NA,NA,NA,NA,NA,NA,6,6.611,Chao1,NA,12,0,0,7,4,0,0,0,1,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,JR.Corner,Gossypium hirsutum,NA,Conventional,USA,28.323526675,-96.934425426,NA,NA,NA,NA,NA,2014,91.5906926,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-1.4924999999999997,1.12,-8.5,5.25,NA,NA,NA,NA,NA,NA,15,44.087,Chao1,NA,26,1,0,12,7,0,0,4,2,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,Ken.2014,Gossypium hirsutum,NA,Conventional,USA,28.786780284,-96.8434530929999,NA,NA,NA,NA,NA,2014,77.782012165,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-1.63,1.2530571428571422,-7.14285714285714,1,NA,NA,NA,NA,NA,NA,7,11.375,Chao1,NA,36,3,0,21,11,0,0,0,1,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,New.Ground,Gossypium hirsutum,NA,Conventional,USA,28.302127081,-97.3801676429999,NA,NA,NA,NA,NA,2014,70.9868211,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-0.8908571428571426,-0.08063492063492106,-6.4714285714285715,1.9841269841269842,NA,NA,NA,NA,NA,NA,25,31.699,Chao1,NA,133,23,1,94,4,0,0,0,11,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,South.Clarkson,Gossypium hirsutum,NA,Conventional,USA,28.284550257,-97.3860416809999,NA,NA,NA,NA,NA,2014,128.0646161,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-0.9184722222222224,-1.3805357142857142,-3.3888888888888893,-0.0714285714285694,NA,NA,NA,NA,NA,NA,19,31.122,Chao1,NA,96,12,0,77,3,0,0,2,2,0,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
cuss01,South.Floerke,Gossypium hirsutum,NA,Conventional,USA,28.318056416,-97.388345646,NA,NA,NA,NA,NA,2014,26.323743280000002,NA,fruit set: difference in grams between seedcotton (fiber and seeds) weight  of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10 flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,NA,seed set: difference in number of seeds of 10 flowers bagged to exclude pollinators and 10 flowers receiving open pollination // 10  flowers receiving open pollination and 10 flowers artifically manipulated to receive an abundance of outcross pollen,-1.3200000000000003,0.7430000000000003,-4.75,3.4499999999999993,NA,NA,NA,NA,NA,NA,24,41.838,Chao1,NA,111,45,0,56,3,0,0,0,6,1,0,600,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,j.agee.2016.04.020,"Sarah Cusser (University of Texas, Austin)",sarah.cusser@gmail.com
