study_id,site_id,pollinator,guild,sampling_method,abundance,total_sampled_area,total_sampled_time,total_sampled_flowers,Description
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,3,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,2,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,5,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,1,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,3,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,2,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,2,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,4,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,1,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,3,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,DUR,Anthophora urbana,other_wild_bees,transect,4,1920,192,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,EVE,Anthophora urbana,other_wild_bees,transect,1,1080,108,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,FID,Anthophora urbana,other_wild_bees,transect,3,960,96,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,FID,Anthophora urbana,other_wild_bees,transect,4,960,96,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,FID,Anthophora urbana,other_wild_bees,transect,4,960,96,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
69_GreenleafKremenTomato2001,FUL3,Anthophora urbana,other_wild_bees,transect,1,360,36,NA,"In each field, bee visits to tomato flowers were recorded along walking transects at the rate of 10 m/min, covering each row twice, once in each direction. In small fields, transects were walked along all rows. In larger fields, surveys were carried out at up to four transects, each 80m long. Each field was sampled between 8:30 and 12:30 on three different days, in the early, mid, and late morning, respectively."
