study_id,site_id,crop,variety,management,country,latitude,longitude,X_UTM,Y_UTM,zone_UTM,sampling_start_month,sampling_end_month,sampling_year,field_size,yield,yield_units,yield2,yield2_units,yield_treatments_no_pollinators,yield_treatments_pollen_supplement,yield_treatments_no_pollinators2,yield_treatments_pollen_supplement2,fruits_per_plant,fruit_weight,plant_density,seeds_per_fruit,seeds_per_plant,seed_weight,observed_pollinator_richness,other_pollinator_richness,other_richness_estimator_method,richness_restriction,abundance,ab_honeybee,ab_bombus,ab_wildbees,ab_syrphids,ab_humbleflies,ab_other_flies,ab_beetles,ab_lepidoptera,ab_nonbee_hymenoptera,ab_others,total_sampled_area,total_sampled_time,visitation_rate_units,visitation_rate,visit_honeybee,visit_bombus,visit_wildbees,visit_syrphids,visit_humbleflies,visit_other_flies,visit_beetles,visit_lepidoptera,visit_nonbee_hymenoptera,visit_others,Publication,Credit,Email_contact
pisanty_mandelik_2009,1,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,151,0,27,0,0,1,0,0,1,1,5000,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,2,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,21,0,78,0,0,1,1,0,3,0,2500,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,3,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11,0,0,0,0,1,0,0,2,0,1250,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,4,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,51,0,2,0,0,0,0,0,0,0,1250,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,5,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156,137,0,13,1,0,0,0,3,0,2,2500,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,6,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,66,0,0,1,0,0,0,0,0,0,1250,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,7,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,50,0,5,0,0,0,1,2,0,0,1250,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,8,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,22,0,17,2,0,1,1,0,0,0,1250,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,9,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,192,0,29,10,0,10,1,0,7,2,3750,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
pisanty_mandelik_2009,10,Citrullus lanatus,NA,conventional,Israel,NA,NA,NA,NA,NA,6,6,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,40,0,10,0,0,0,1,0,0,0,2500,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yael Mandelik,Yael.Mandelik@mail.huji.ac.il
